reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
428,Letonia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",39,-39,2.000,Toneladas,19500,USD/Toneladas,0.0001271416,-31,5,-46
566,Nigeria,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",36,2817888,31.000,Toneladas,1161.2903225806451612903225806,USD/Toneladas,0.0001167316,,-91,
344,"Hong Kong, China",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",35,-28,1.000,Toneladas,35000,USD/Toneladas,0.0001145783,-22,-78,-52
818,Egipto,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",34,-34,4.000,Toneladas,8500,USD/Toneladas,0.0001108414,83,-6,41
858,Uruguay,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",31,-31,2.000,Toneladas,15500,USD/Toneladas,0.00009985182,80,331,
268,Georgia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",27,-27,2.000,Toneladas,13500,USD/Toneladas,0.00008696305,27,187,15
634,Qatar,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",27,-27,0.000,Toneladas,,,0.00008651902,-23,379,
052,Barbados,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",26,-26,3.000,Toneladas,8666.666666666666666666666667,USD/Toneladas,0.00008424112,33,17,8
196,Chipre,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",18,-18,1.000,Toneladas,18000,USD/Toneladas,0.00005868075,62,500,
662,Santa Lucía,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",13,94,1.000,Toneladas,13000,USD/Toneladas,0.00004234488,87,-52,
414,Kuwait,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",13,-13,2.000,Toneladas,6500,USD/Toneladas,0.00004253892,-13,40,
031,Azerbaiyán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",12,-12,1.000,Toneladas,12000,USD/Toneladas,0.0000391205,22,,0
048,Bahrein,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",11,-11,0.000,Toneladas,,,0.00003587192,103,119,
180,"Congo, República Democrática del",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",11,667254,18.000,Toneladas,611.11111111111111111111111111,USD/Toneladas,0.00003592969,-24,277,-35
512,Omán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",10,-10,1.000,Toneladas,10000,USD/Toneladas,0.0000313119,10,-45,-34
516,Namibia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",9,-9,1.000,Toneladas,9000,USD/Toneladas,0.00002792221,63,79,
728,Sudán del Sur,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",9,-9,1.000,Toneladas,9000,USD/Toneladas,0.00002934038,,,
837,Rancho de naves y aeronaves,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",9,-9,4.000,Toneladas,2250,USD/Toneladas,0.00002804486,53,,
470,Malta,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",6,-6,0.000,Toneladas,,,0.00002101517,-19,51,
